Timestamp,Value,SystemStateCode,DigitalStateName
2023-12-01T16:01:00Z,100,,
2023-12-02T00:01:00Z,98.30905306971904,,
2023-12-02T07:01:00Z,98.82331643736423,,
2023-12-02T08:01:00Z,100,,
2023-12-02T08:51:00Z,100,,
2023-12-02T16:01:00Z,99.11504424778761,,
2023-12-03T00:01:00Z,99.15660141607663,,
2023-12-03T05:16:00Z,99.87113402061856,,
2023-12-03T08:01:00Z,99.88719194724054,,
2023-12-03T16:01:00Z,98.33382921749478,,
2023-12-04T00:01:00Z,98.43790679510545,,
2023-12-04T08:01:00Z,98.0386484610044,,
2023-12-04T16:01:00Z,98.65132264111644,,
2023-12-05T00:01:00Z,99.49820109827684,,
2023-12-05T08:01:00Z,99.5356708904704,,
2023-12-05T16:01:00Z,99.5874058644448,,
2023-12-06T00:01:00Z,98.05832465406934,,
2023-12-06T08:01:00Z,98.10095820024996,,
2023-12-06T16:01:00Z,96.01288894675173,,
2023-12-07T00:01:00Z,89.78985418453621,,
2023-12-07T08:01:00Z,89.90857539636616,,
2023-12-07T16:01:00Z,92.52000877096809,,
2023-12-08T00:01:00Z,91.04780752004999,,
2023-12-08T07:28:00Z,90.43093152866243,,
2023-12-08T08:01:00Z,90.46473564130542,,
2023-12-08T16:01:00Z,90.90995170911846,,
2023-12-09T00:01:00Z,88.79630468254686,,
2023-12-09T08:01:00Z,87.50108497526256,,
2023-12-09T09:44:00Z,87.61183757742602,,
2023-12-09T16:01:00Z,88.0009999166736,,
2023-12-10T00:01:00Z,88.46045989904655,,
2023-12-10T08:01:00Z,88.8897461615616,,
2023-12-10T11:49:00Z,89.0818105997422,,
2023-12-10T16:01:00Z,89.28651142028124,,
2023-12-11T00:01:00Z,89.65591552331011,,
2023-12-11T00:02:00Z,89.65665852607384,,
2023-12-11T08:01:00Z,90.00069439622249,,
2023-12-11T12:09:00Z,90.16997747286506,,
2023-12-11T16:01:00Z,90.32323096566091,,
2023-12-12T00:01:00Z,90.62561031182865,,
2023-12-12T08:01:00Z,90.90966479388928,,
2023-12-12T14:26:00Z,91.12535436953038,,
2023-12-12T16:01:00Z,91.17394767477484,,
2023-12-13T00:01:00Z,90.61067793583716,,
2023-12-13T08:01:00Z,90.27834037382095,,
2023-12-13T16:01:00Z,90.54107313777378,,
2023-12-14T00:01:00Z,90.78997861959321,,
2023-12-14T08:01:00Z,90.65755034453286,,
2023-12-14T13:16:00Z,90.54423198150872,,
2023-12-14T16:01:00Z,90.62548825582,,
2023-12-15T00:01:00Z,90.8541232660942,,
2023-12-15T08:01:00Z,91.07187143494866,,
2023-12-15T16:01:00Z,90.94641732474201,,
2023-12-16T00:01:00Z,89.92590312958667,,
2023-12-16T08:01:00Z,89.12203138743577,,
2023-12-16T16:01:00Z,89.13092704134776,,
2023-12-17T00:01:00Z,89.36217366251496,,
2023-12-17T08:01:00Z,89.58378542597977,,
2023-12-17T16:01:00Z,89.79635219591005,,
2023-12-18T00:01:00Z,90.00041664930627,,
2023-12-18T08:01:00Z,90.19647890200564,,
2023-12-18T16:01:00Z,90.38500060093746,,
2023-12-19T00:01:00Z,90.5654258873472,,
2023-12-19T01:39:00Z,90.60064998629547,,
2023-12-19T08:01:00Z,90.74109795146792,,
2023-12-19T16:01:00Z,90.90943524866482,,
2023-12-20T00:01:00Z,91.07176072318737,,
2023-12-20T03:51:00Z,91.14750470288811,,
2023-12-20T08:01:00Z,91.22839077519096,,
2023-12-20T16:01:00Z,91.37961998491434,,
2023-12-21T00:01:00Z,91.28385297129338,,
2023-12-21T05:58:00Z,91.08114233907526,,
2023-12-21T08:01:00Z,91.01159681955487,,
2023-12-21T16:01:00Z,90.03790854137495,,
2023-12-22T00:01:00Z,89.51648130103155,,
2023-12-22T08:01:00Z,89.68288085711451,,
2023-12-22T08:11:00Z,89.68629136226902,,
2023-12-22T16:01:00Z,89.84408059633475,,
2023-12-23T00:01:00Z,90.00032050254799,,
2023-12-23T08:01:00Z,90.15182601559295,,
2023-12-23T10:22:00Z,90.19546225881466,,
2023-12-23T16:01:00Z,90.29880911663196,,
2023-12-24T00:01:00Z,90.44146931772923,,
2023-12-24T08:01:00Z,90.57999456538147,,
2023-12-24T16:01:00Z,90.71456206660515,,
2023-12-25T00:01:00Z,90.84533904521581,,
2023-12-25T08:01:00Z,90.97248343508579,,
2023-12-25T14:59:00Z,91.08036250321621,,
2023-12-25T16:01:00Z,91.09614451642362,,
2023-12-26T00:01:00Z,91.21646350046451,,
2023-12-26T08:01:00Z,91.333574067387,,
2023-12-26T16:01:00Z,91.44760286176367,,
2023-12-26T17:15:00Z,91.4642319792094,,
2023-12-27T00:01:00Z,91.55866994940614,,
2023-12-27T08:01:00Z,91.48393472396572,,
2023-12-27T16:01:00Z,91.45460299042747,,
2023-12-27T19:27:00Z,91.50208513651742,,
2023-12-28T00:01:00Z,91.56271972084062,,
2023-12-28T08:01:00Z,91.49070239962964,,
2023-12-28T16:01:00Z,90.76115952338608,,
2023-12-28T21:36:00Z,90.0808645707376,,
2023-12-29T00:01:00Z,89.84149494239603,,
2023-12-29T08:01:00Z,89.58297165248877,,
2023-12-29T16:01:00Z,89.70613465356242,,
2023-12-29T23:43:00Z,89.82138962266437,,
2023-12-30T00:01:00Z,89.82582786269712,,
2023-12-30T08:01:00Z,89.94276956969422,,
2023-12-30T16:01:00Z,90.05705357354229,,
2023-12-31T00:01:00Z,90.16876945764378,,
2023-12-31T01:54:00Z,90.19470514077602,,
2023-12-31T08:01:00Z,90.2780028240087,,
2023-12-31T16:01:00Z,90.38369084956847,,
2024-01-01T00:01:00Z,90.33366545141641,,
2024-01-01T03:59:00Z,90.27005112727764,,
2024-01-01T07:59:00Z,90.32236385223683,,
2024-01-01T08:00:00Z,,249,Calc Failed
2024-01-01T08:01:00Z,100,,
