Timestamp,Value,SystemStateCode,DigitalStateName
2023-12-01T12:03:00Z,121.89200127593449,,
2023-12-01T13:03:00Z,167.711316013942,,
2023-12-01T14:03:00Z,245.3010266154898,,
2023-12-01T15:03:00Z,373.35782925608294,,
2023-12-01T16:03:00Z,519.2435799465322,,
2023-12-01T17:03:00Z,723.9322714142538,,
2023-12-01T18:03:00Z,972.7757695955194,,
2023-12-01T19:03:00Z,1251.2065276055064,,
2023-12-01T20:03:00Z,1558.9400407875555,,
2023-12-01T21:03:00Z,1874.0195278605638,,
2023-12-01T22:03:00Z,2176.6532983461366,,
2023-12-01T23:03:00Z,2397.8934018138316,,
2023-12-02T00:03:00Z,2659.4432883171094,,
2023-12-02T01:03:00Z,2816.7113895592092,,
2023-12-02T02:03:00Z,3032.0113992512956,,
2023-12-02T03:03:00Z,3224.9543740557438,,
2023-12-02T04:03:00Z,3448.469819578831,,
2023-12-02T05:03:00Z,3646.0529627627657,,
2023-12-02T06:03:00Z,3781.410829958002,,
2023-12-02T07:03:00Z,3880.541159547554,,
2023-12-02T08:03:00Z,3971.367429399636,,
2023-12-02T09:03:00Z,4046.0622249519647,,
2023-12-02T11:03:00Z,4213.8481264068305,,
2023-12-02T12:03:00Z,4276.2399076000665,,
2023-12-02T13:03:00Z,4321.044856162782,,
2023-12-02T14:03:00Z,4340.509521529462,,
2023-12-02T16:03:00Z,4534.383900253295,,
2023-12-02T17:03:00Z,4591.096792740258,,
2023-12-02T18:03:00Z,4641.9071802169565,,
2023-12-02T19:03:00Z,4698.46417015731,,
2023-12-02T21:03:00Z,4897.948664254844,,
2023-12-02T22:03:00Z,4969.684833151543,,
2023-12-03T01:03:00Z,5128.770542102318,,
2023-12-03T02:03:00Z,5167.132622103275,,
2023-12-03T03:03:00Z,5198.768327177536,,
2023-12-03T04:03:00Z,5255.683093158774,,
2023-12-03T05:03:00Z,5352.080002754201,,
2023-12-03T06:03:00Z,5457.14537748287,,
2023-12-03T07:03:00Z,5555.8451369794175,,
